Run=1 T=0.100K BTarget=18.00T Rate=0.15T/min Mangle=26.43 deg
Field(T)	Vx1	Vy1	Vx2	Vy2	Tcx	TRox	Time(mins)	MField(T)
 9.37200000000000E+0000	 6.15695000000000E-0003	-1.36567000000000E-0003	 1.98413000000000E-0003	-9.20300000000000E-0005	 4.33700000000000E-0001	 3.14700000000000E-0001	 6.31384262897473E+0001	 9.39450000000000E+0000
 9.37560000000000E+0000	 6.14741000000000E-0003	-1.36567000000000E-0003	 1.98413000000000E-0003	-9.20300000000000E-0005	 4.33700000000000E-0001	 3.14400000000000E-0001	 6.31623946572353E+0001	 9.39810000000000E+0000
 9.37920000000000E+0000	 6.12739000000000E-0003	-1.35804000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.33700000000000E-0001	 3.14200000000000E-0001	 6.31863959572143E+0001	 9.40170000000000E+0000
 9.38280000000000E+0000	 6.09878000000000E-0003	-1.35709000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.33800000000000E-0001	 3.14300000000000E-0001	 6.32104141029097E+0001	 9.40530000000000E+0000
 9.38640000000000E+0000	 6.09019000000000E-0003	-1.34850000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.33800000000000E-0001	 3.14700000000000E-0001	 6.32344323091343E+0001	 9.40890000000000E+0000
 9.39000000000000E+0000	 6.08352000000000E-0003	-1.34850000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.33800000000000E-0001	 3.14600000000000E-0001	 6.32585337242582E+0001	 9.41250000000000E+0000
 9.39360000000000E+0000	 6.09210000000000E-0003	-1.35136000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.33800000000000E-0001	 3.14100000000000E-0001	 6.32825353036024E+0001	 9.41610000000000E+0000
 9.39720000000000E+0000	 6.11594000000000E-0003	-1.35899000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.33900000000000E-0001	 3.14000000000000E-0001	 6.33065214480239E+0001	 9.41970000000000E+0000
 9.40080000000000E+0000	 6.13883000000000E-0003	-1.36185000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.33900000000000E-0001	 3.13900000000000E-0001	 6.33308882134461E+0001	 9.42330000000000E+0000
 9.40440000000000E+0000	 6.15409000000000E-0003	-1.36662000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.33900000000000E-0001	 3.14300000000000E-0001	 6.33548729656982E+0001	 9.42690000000000E+0000
 9.40810000000000E+0000	 6.16458000000000E-0003	-1.37139000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.33900000000000E-0001	 3.14400000000000E-0001	 6.33790244151142E+0001	 9.43060000000000E+0000
 9.41170000000000E+0000	 6.15886000000000E-0003	-1.36662000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.33900000000000E-0001	 3.13800000000000E-0001	 6.34030258640879E+0001	 9.43420000000000E+0000
 9.41530000000000E+0000	 6.14169000000000E-0003	-1.36090000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.33900000000000E-0001	 3.14300000000000E-0001	 6.34269779771824E+0001	 9.43780000000000E+0000
 9.41890000000000E+0000	 6.12929000000000E-0003	-1.35804000000000E-0003	 1.98437000000000E-0003	-9.22685000000000E-0005	 4.33900000000000E-0001	 3.14000000000000E-0001	 6.34509967980102E+0001	 9.44140000000000E+0000
 9.42250000000000E+0000	 6.11499000000000E-0003	-1.35804000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34000000000000E-0001	 3.14300000000000E-0001	 6.34749982143913E+0001	 9.44500000000000E+0000
 9.42610000000000E+0000	 6.11594000000000E-0003	-1.35613000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34000000000000E-0001	 3.14300000000000E-0001	 6.34991152972422E+0001	 9.44860000000000E+0000
 9.42970000000000E+0000	 6.12071000000000E-0003	-1.35804000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34000000000000E-0001	 3.13900000000000E-0001	 6.35230679225060E+0001	 9.45220000000000E+0000
 9.43330000000000E+0000	 6.13979000000000E-0003	-1.36281000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.33900000000000E-0001	 3.14200000000000E-0001	 6.35470181545420E+0001	 9.45580000000000E+0000
 9.43690000000000E+0000	 6.15790000000000E-0003	-1.36376000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34000000000000E-0001	 3.14200000000000E-0001	 6.35710198596004E+0001	 9.45940000000000E+0000
 9.44050000000000E+0000	 6.16744000000000E-0003	-1.36948000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34100000000000E-0001	 3.14200000000000E-0001	 6.35949877940725E+0001	 9.46300000000000E+0000
 9.44410000000000E+0000	 6.17221000000000E-0003	-1.37139000000000E-0003	 1.98437000000000E-0003	-9.17916000000000E-0005	 4.34200000000000E-0001	 3.14500000000000E-0001	 6.36193891495521E+0001	 9.46660000000000E+0000
 9.44770000000000E+0000	 6.16458000000000E-0003	-1.36853000000000E-0003	 1.98437000000000E-0003	-9.17916000000000E-0005	 4.34200000000000E-0001	 3.14200000000000E-0001	 6.36434572969470E+0001	 9.47020000000000E+0000
 9.45130000000000E+0000	 6.14360000000000E-0003	-1.36281000000000E-0003	 1.98437000000000E-0003	-9.17916000000000E-0005	 4.34200000000000E-0001	 3.14100000000000E-0001	 6.36674102062320E+0001	 9.47380000000000E+0000
 9.45490000000000E+0000	 6.11880000000000E-0003	-1.35709000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34200000000000E-0001	 3.14700000000000E-0001	 6.36914436331992E+0001	 9.47740000000000E+0000
 9.45850000000000E+0000	 6.09687000000000E-0003	-1.35136000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34200000000000E-0001	 3.14200000000000E-0001	 6.37154617975190E+0001	 9.48100000000000E+0000
 9.46220000000000E+0000	 6.09592000000000E-0003	-1.35232000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34200000000000E-0001	 3.14100000000000E-0001	 6.37395632266112E+0001	 9.48470000000000E+0000
 9.46580000000000E+0000	 6.11308000000000E-0003	-1.35804000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34200000000000E-0001	 3.14400000000000E-0001	 6.37635486493395E+0001	 9.48830000000000E+0000
 9.46940000000000E+0000	 6.13216000000000E-0003	-1.36185000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34300000000000E-0001	 3.14400000000000E-0001	 6.37875162020126E+0001	 9.49190000000000E+0000
 9.47300000000000E+0000	 6.15886000000000E-0003	-1.36853000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34300000000000E-0001	 3.14500000000000E-0001	 6.38115179210393E+0001	 9.49550000000000E+0000
 9.47660000000000E+0000	 6.18556000000000E-0003	-1.37807000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34300000000000E-0001	 3.14000000000000E-0001	 6.38355537179539E+0001	 9.49910000000000E+0000
 9.48020000000000E+0000	 6.19605000000000E-0003	-1.37616000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34300000000000E-0001	 3.14400000000000E-0001	 6.38595372689359E+0001	 9.50270000000000E+0000
 9.48380000000000E+0000	 6.19414000000000E-0003	-1.37807000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34300000000000E-0001	 3.14100000000000E-0001	 6.38835389041531E+0001	 9.50630000000000E+0000
 9.48740000000000E+0000	 6.18747000000000E-0003	-1.37330000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34400000000000E-0001	 3.14200000000000E-0001	 6.39075236191564E+0001	 9.50990000000000E+0000
 9.49100000000000E+0000	 6.16363000000000E-0003	-1.37139000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34400000000000E-0001	 3.14100000000000E-0001	 6.39315250076011E+0001	 9.51350000000000E+0000
 9.49450000000000E+0000	 6.14741000000000E-0003	-1.36281000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34400000000000E-0001	 3.14300000000000E-0001	 6.39554945484226E+0001	 9.51700000000000E+0000
 9.49820000000000E+0000	 6.12834000000000E-0003	-1.35995000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34400000000000E-0001	 3.14100000000000E-0001	 6.39800112584141E+0001	 9.52070000000000E+0000
 9.50180000000000E+0000	 6.12929000000000E-0003	-1.36281000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34500000000000E-0001	 3.14200000000000E-0001	 6.40040795268672E+0001	 9.52430000000000E+0000
 9.50540000000000E+0000	 6.14741000000000E-0003	-1.36472000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34500000000000E-0001	 3.14500000000000E-0001	 6.40280643303362E+0001	 9.52790000000000E+0000
 9.50900000000000E+0000	 6.16172000000000E-0003	-1.36853000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34500000000000E-0001	 3.14000000000000E-0001	 6.40520157729544E+0001	 9.53150000000000E+0000
 9.51260000000000E+0000	 6.18079000000000E-0003	-1.37616000000000E-0003	 1.98437000000000E-0003	-9.17916000000000E-0005	 4.34500000000000E-0001	 3.13900000000000E-0001	 6.40760505688107E+0001	 9.53510000000000E+0000
 9.51620000000000E+0000	 6.19128000000000E-0003	-1.37425000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34500000000000E-0001	 3.14400000000000E-0001	 6.41000853320743E+0001	 9.53870000000000E+0000
 9.51980000000000E+0000	 6.18365000000000E-0003	-1.36853000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34500000000000E-0001	 3.14400000000000E-0001	 6.41240701588237E+0001	 9.54230000000000E+0000
 9.52340000000000E+0000	 6.17602000000000E-0003	-1.36948000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.34500000000000E-0001	 3.14000000000000E-0001	 6.41480717614483E+0001	 9.54590000000000E+0000
 9.52700000000000E+0000	 6.15695000000000E-0003	-1.36758000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.34600000000000E-0001	 3.14300000000000E-0001	 6.41720897628050E+0001	 9.54950000000000E+0000
 9.53060000000000E+0000	 6.13788000000000E-0003	-1.36376000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34600000000000E-0001	 3.13900000000000E-0001	 6.41960912629957E+0001	 9.55310000000000E+0000
 9.53420000000000E+0000	 6.12643000000000E-0003	-1.35804000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34600000000000E-0001	 3.14400000000000E-0001	 6.42200928702763E+0001	 9.55670000000000E+0000
 9.53790000000000E+0000	 6.12739000000000E-0003	-1.36281000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34600000000000E-0001	 3.13700000000000E-0001	 6.42443442858427E+0001	 9.56040000000000E+0000
 9.54150000000000E+0000	 6.15409000000000E-0003	-1.36758000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34700000000000E-0001	 3.14300000000000E-0001	 6.42684470698557E+0001	 9.56400000000000E+0000
 9.54510000000000E+0000	 6.17889000000000E-0003	-1.36567000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34700000000000E-0001	 3.14200000000000E-0001	 6.42925471859319E+0001	 9.56760000000000E+0000
 9.54870000000000E+0000	 6.20559000000000E-0003	-1.37521000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34700000000000E-0001	 3.14000000000000E-0001	 6.43165832994603E+0001	 9.57120000000000E+0000
 9.55230000000000E+0000	 6.22752000000000E-0003	-1.38284000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34700000000000E-0001	 3.14600000000000E-0001	 6.43406168661101E+0001	 9.57480000000000E+0000
 9.55590000000000E+0000	 6.23325000000000E-0003	-1.38951000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34700000000000E-0001	 3.14000000000000E-0001	 6.43646348534986E+0001	 9.57840000000000E+0000
 9.55950000000000E+0000	 6.22180000000000E-0003	-1.38379000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34800000000000E-0001	 3.13900000000000E-0001	 6.43886197500893E+0001	 9.58200000000000E+0000
 9.56310000000000E+0000	 6.19796000000000E-0003	-1.37616000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34800000000000E-0001	 3.14200000000000E-0001	 6.44127047292323E+0001	 9.58560000000000E+0000
 9.56670000000000E+0000	 6.17412000000000E-0003	-1.37044000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34800000000000E-0001	 3.14200000000000E-0001	 6.44366572427501E+0001	 9.58920000000000E+0000
 9.57030000000000E+0000	 6.15028000000000E-0003	-1.36662000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34800000000000E-0001	 3.14500000000000E-0001	 6.44606067298125E+0001	 9.59280000000000E+0000
 9.57390000000000E+0000	 6.14169000000000E-0003	-1.36567000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34800000000000E-0001	 3.14400000000000E-0001	 6.44846090867228E+0001	 9.59640000000000E+0000
 9.57750000000000E+0000	 6.14741000000000E-0003	-1.36662000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34800000000000E-0001	 3.14100000000000E-0001	 6.45086437568648E+0001	 9.60000000000000E+0000
 9.58120000000000E+0000	 6.16267000000000E-0003	-1.36567000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.34800000000000E-0001	 3.14400000000000E-0001	 6.45331621244227E+0001	 9.60370000000000E+0000
 9.58480000000000E+0000	 6.17602000000000E-0003	-1.37139000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.34900000000000E-0001	 3.14000000000000E-0001	 6.45571632893752E+0001	 9.60730000000000E+0000
 9.58840000000000E+0000	 6.19414000000000E-0003	-1.37616000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34900000000000E-0001	 3.13600000000000E-0001	 6.45811649525289E+0001	 9.61090000000000E+0000
 9.59200000000000E+0000	 6.19987000000000E-0003	-1.37807000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34900000000000E-0001	 3.13800000000000E-0001	 6.46051664247830E+0001	 9.61450000000000E+0000
 9.59560000000000E+0000	 6.19891000000000E-0003	-1.37616000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34900000000000E-0001	 3.14000000000000E-0001	 6.46291845285737E+0001	 9.61810000000000E+0000
 9.59920000000000E+0000	 6.18556000000000E-0003	-1.37616000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.35000000000000E-0001	 3.14000000000000E-0001	 6.46532527411538E+0001	 9.62170000000000E+0000
 9.60280000000000E+0000	 6.17889000000000E-0003	-1.37425000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.34900000000000E-0001	 3.14300000000000E-0001	 6.46774048377657E+0001	 9.62530000000000E+0000
 9.60650000000000E+0000	 6.18079000000000E-0003	-1.37330000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.34900000000000E-0001	 3.14000000000000E-0001	 6.47019053911414E+0001	 9.62900000000000E+0000
 9.61010000000000E+0000	 6.17221000000000E-0003	-1.36758000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.35000000000000E-0001	 3.14000000000000E-0001	 6.47258403325935E+0001	 9.63260000000000E+0000
 9.61370000000000E+0000	 6.17602000000000E-0003	-1.37425000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.35000000000000E-0001	 3.14500000000000E-0001	 6.47498099060076E+0001	 9.63620000000000E+0000
 9.61730000000000E+0000	 6.19701000000000E-0003	-1.37425000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.35100000000000E-0001	 3.14000000000000E-0001	 6.47740266104584E+0001	 9.63980000000000E+0000
 9.62090000000000E+0000	 6.21417000000000E-0003	-1.37997000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.35100000000000E-0001	 3.14000000000000E-0001	 6.47979949500099E+0001	 9.64340000000000E+0000
 9.62450000000000E+0000	 6.23038000000000E-0003	-1.38665000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.35100000000000E-0001	 3.13900000000000E-0001	 6.48219796929498E+0001	 9.64700000000000E+0000
 9.62810000000000E+0000	 6.23706000000000E-0003	-1.38760000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.35100000000000E-0001	 3.14500000000000E-0001	 6.48459811093309E+0001	 9.65060000000000E+0000
 9.63170000000000E+0000	 6.23801000000000E-0003	-1.38951000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.35100000000000E-0001	 3.14200000000000E-0001	 6.48699992689946E+0001	 9.65420000000000E+0000
 9.63530000000000E+0000	 6.22180000000000E-0003	-1.37997000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.35100000000000E-0001	 3.13800000000000E-0001	 6.48939841935218E+0001	 9.65780000000000E+0000
 9.63890000000000E+0000	 6.19891000000000E-0003	-1.37711000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.35200000000000E-0001	 3.14400000000000E-0001	 6.49180021995347E+0001	 9.66140000000000E+0000
 9.64260000000000E+0000	 6.17507000000000E-0003	-1.37139000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.35200000000000E-0001	 3.14100000000000E-0001	 6.49422536430375E+0001	 9.66510000000000E+0000
 9.64620000000000E+0000	 6.15695000000000E-0003	-1.36853000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.35200000000000E-0001	 3.14100000000000E-0001	 6.49663718852536E+0001	 9.66870000000000E+0000
 9.64980000000000E+0000	 6.15409000000000E-0003	-1.36662000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.35200000000000E-0001	 3.14500000000000E-0001	 6.49903234256495E+0001	 9.67230000000000E+0000
 9.65340000000000E+0000	 6.16267000000000E-0003	-1.36948000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.35200000000000E-0001	 3.14100000000000E-0001	 6.50142927755716E+0001	 9.67590000000000E+0000
 9.65700000000000E+0000	 6.17793000000000E-0003	-1.36758000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.35300000000000E-0001	 3.14000000000000E-0001	 6.50382942152331E+0001	 9.67950000000000E+0000
 9.66060000000000E+0000	 6.20273000000000E-0003	-1.37425000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.35300000000000E-0001	 3.14200000000000E-0001	 6.50622779990194E+0001	 9.68310000000000E+0000
 9.66420000000000E+0000	 6.21703000000000E-0003	-1.37997000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.35300000000000E-0001	 3.13900000000000E-0001	 6.50864794082302E+0001	 9.68670000000000E+0000
 9.66780000000000E+0000	 6.23134000000000E-0003	-1.38951000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.35300000000000E-0001	 3.14100000000000E-0001	 6.51104639835510E+0001	 9.69030000000000E+0000
 9.67140000000000E+0000	 6.23611000000000E-0003	-1.38665000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.35300000000000E-0001	 3.14200000000000E-0001	 6.51344484890305E+0001	 9.69390000000000E+0000
 9.67500000000000E+0000	 6.22657000000000E-0003	-1.38284000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.35300000000000E-0001	 3.14000000000000E-0001	 6.51584503570519E+0001	 9.69750000000000E+0000
 9.67860000000000E+0000	 6.21608000000000E-0003	-1.38379000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.35400000000000E-0001	 3.13800000000000E-0001	 6.51824518758669E+0001	 9.70110000000000E+0000
 9.68220000000000E+0000	 6.20463000000000E-0003	-1.37616000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.35400000000000E-0001	 3.14000000000000E-0001	 6.52065365570205E+0001	 9.70470000000000E+0000
 9.68580000000000E+0000	 6.19605000000000E-0003	-1.37616000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.35300000000000E-0001	 3.14100000000000E-0001	 6.52306216432535E+0001	 9.70830000000000E+0000
 9.68950000000000E+0000	 6.19414000000000E-0003	-1.37616000000000E-0003	 1.98461000000000E-0003	-9.20300000000000E-0005	 4.35400000000000E-0001	 3.14300000000000E-0001	 6.52550407710105E+0001	 9.71200000000000E+0000
 9.69310000000000E+0000	 6.20845000000000E-0003	-1.37807000000000E-0003	 1.98437000000000E-0003	-9.20300000000000E-0005	 4.35400000000000E-0001	 3.14300000000000E-0001	 6.52790070153236E+0001	 9.71560000000000E+0000
